,sqft,url,price,locality,postalCode,Type,Year built,Heating,Cooling,Parking,Price/sqft,beds,baths,timeOnZillow,views,saves,zestimate,rentalZestimate,ele_rating,ele_dist,mid_rating,mid_dist,high_rating,high_dist,original_city
539,2149,https://www.zillow.com/homedetails/1015-Lupine-Dr-Sunnyvale-CA-94086/19549860_zpid/,2148000.0,Sunnyvale,94086,Single Family,1972,Forced air,Central,0,1000,5.0,3,4.0,613,20,2209745,4950,7,0.1,7,0.8,7,1.3,sunny-vale-ca
540,1525,https://www.zillow.com/homedetails/901-Carson-Dr-Sunnyvale-CA-94086/19521172_zpid/,1799999.0,Sunnyvale,94086,Single Family,1956,"Forced air, Gas",None,0,1180,3.0,2,3.0,353,14,1818776,4250,4,0.4,6,1.3,9,2.6,sunny-vale-ca
541,3009,https://www.zillow.com/homedetails/1641-Eagle-Dr-Sunnyvale-CA-94087/19615515_zpid/,2988000.0,Sunnyvale,94087,Single Family,1978,"Forced air, Gas",Central,0,993,5.0,3,24.0,3692,103,3035959,5829,9,0.3,8,2.0,8,1.0,sunny-vale-ca
542,1826,https://www.zillow.com/homedetails/1088-Ed-Roth-Ter-Sunnyvale-CA-94086/244222822_zpid/,1749000.0,Sunnyvale,94086,Single Family,2017,Forced air,Central,0,958,4.0,3,10.0,1153,23,1805419,4000,6,1.3,7,0.6,7,1.2,sunny-vale-ca
543,2072,https://www.zillow.com/homedetails/3836-Dunford-Way-Santa-Clara-CA-95051/19616664_zpid/,1898888.0,Santa Clara,95051,Single Family,1961,Forced air,Central,0,916,6.0,3,15.0,873,21,1988835,4300,8,0.1,7,0.5,7,1.6,sunny-vale-ca
544,1860,https://www.zillow.com/homedetails/1225-Vienna-Dr-SPACE-626-Sunnyvale-CA-94089/153147288_zpid/,179900.0,Sunnyvale,94089,Mobile / Manufactured,2001,"Forced air, Gas",Central,0,0,3.0,2,165.0,3115,123,179773,2704,6,2.6,7,3.3,7,2.4,sunny-vale-ca
545,1086,https://www.zillow.com/homedetails/903-Sunrose-Ter-APT-111-Sunnyvale-CA-94086/19551453_zpid/,799500.0,Sunnyvale,94086,Condo,1994,Heat pump,Central,0,736,2.0,2,100.0,1956,59,796857,2900,6,0.6,7,0.5,7,1.8,sunny-vale-ca
546,2739,https://www.zillow.com/homedetails/1228-Pome-Ave-Sunnyvale-CA-94087/19540615_zpid/,2678800.0,Sunnyvale,94087,Single Family,1989,"Forced air, Electric, Gas",None,0,978,4.0,3,16.0,1485,29,2746225,5700,9,1.1,6,0.7,9,1.1,sunny-vale-ca
547,1612,https://www.zillow.com/homedetails/600-E-Weddell-Dr-17-Sunnyvale-CA-94089/153147013_zpid/,269000.0,Sunnyvale,94089,Mobile / Manufactured,1998,"Forced air, Gas",Central,0,0,3.0,2,67.0,2004,108,250985,3068,4,0.4,3,0.7,8,3.3,sunny-vale-ca
548,1061,https://www.zillow.com/homedetails/250-Santa-Fe-Ter-APT-107-Sunnyvale-CA-94085/19544871_zpid/,839900.0,Sunnyvale,94085,Condo,1995,"Other, Electric",Wall,0,792,2.0,2,51.0,1560,42,841770,2950,4,0.8,3,0.8,8,2.0,sunny-vale-ca
549,700,https://www.zillow.com/homedetails/147-Beemer-Ave-Sunnyvale-CA-94086/19543839_zpid/,1000000.0,Sunnyvale,94086,Single Family,1925,"Other, Electric",None,0,1429,2.0,1,73.0,3049,17,1000006,3100,4,0.5,3,1.0,8,1.7,sunny-vale-ca
551,1629,https://www.zillow.com/homedetails/253-Honeylocust-Ter-Sunnyvale-CA-94086/69301580_zpid/,1299000.0,Sunnyvale,94086,Townhouse,2006,"Forced air, Gas",Central,0,797,3.0,3,5.0,786,38,1370288,3800,6,0.4,6,2.3,8,1.5,sunny-vale-ca
552,2108,https://www.zillow.com/homedetails/548-Utica-Dr-Sunnyvale-CA-94087/19540043_zpid/,2348000.0,Sunnyvale,94087,Single Family,1967,Forced air,Central,0,1114,4.0,3,17.0,2435,92,2449265,4973,9,0.9,6,1.2,8,0.2,sunny-vale-ca
553,1520,https://www.zillow.com/homedetails/125-N-Mary-Ave-SPACE-23-Sunnyvale-CA-94086/2077966098_zpid/,385000.0,Sunnyvale,94086,Mobile / Manufactured,2009,Gas,Other,0,0,3.0,2,29.0,1581,46,392232,4973,9,0.9,6,1.2,8,0.2,sunny-vale-ca
554,1609,https://www.zillow.com/homedetails/582-Manzanita-Ave-Sunnyvale-CA-94085/19542930_zpid/,1498000.0,Sunnyvale,94085,Single Family,1950,"Other, Gas",Central,0,931,4.0,3,24.0,2710,81,1586852,4400,4,0.2,3,0.5,8,2.4,sunny-vale-ca
555,830,https://www.zillow.com/homedetails/1225-83-Vienna-Dr-Sunnyvale-CA-94089/2078133634_zpid/,35000.0,Sunnyvale,94089,Mobile / Manufactured,1970,"Forced air, Gas",None,0,0,2.0,1,41.0,2102,48,46293,4400,4,0.2,3,0.5,8,2.4,sunny-vale-ca
556,1780,https://www.zillow.com/homedetails/1225-Vienna-Dr-SPACE-322-Sunnyvale-CA-94089/2080704813_zpid/,225000.0,Sunnyvale,94089,Mobile / Manufactured,2007,"Forced air, Gas",Central,0,0,4.0,2,208.0,1169,49,222321,4400,4,0.2,3,0.5,8,2.4,sunny-vale-ca
557,1710,https://www.zillow.com/homedetails/1085-Tasman-Dr-SPACE-38-Sunnyvale-CA-94089/153148405_zpid/,339000.0,Sunnyvale,94089,Mobile / Manufactured,1998,"Forced air, Gas",Central,0,0,4.0,2,3.0,251,7,317963,3000,6,2.4,7,3.5,7,2.5,sunny-vale-ca
558,1687,https://www.zillow.com/homedetails/915-Mockingbird-Ln-Sunnyvale-CA-94087/19536907_zpid/,1998000.0,Sunnyvale,94087,Single Family,1953,Forced air,Central,0,1184,4.0,2,16.0,1405,51,2055147,4700,9,0.3,6,0.6,9,1.9,sunny-vale-ca
559,1635,https://www.zillow.com/homedetails/600-E-Weddell-Dr-105-Sunnyvale-CA-94089/2080124368_zpid/,349000.0,Sunnyvale,94089,Mobile / Manufactured,2020,"Forced air, Gas",Central,0,0,3.0,2,177.0,2538,78,345510,4700,9,0.3,6,0.6,9,1.9,sunny-vale-ca
560,1858,https://www.zillow.com/homedetails/1085-Tasman-Dr-SPACE-654-Sunnyvale-CA-94089/153148529_zpid/,398000.0,Sunnyvale,94089,Mobile / Manufactured,2001,"Forced air, Gas",Central,0,0,3.0,2,5.0,382,23,319841,3000,6,2.4,7,3.5,7,2.5,sunny-vale-ca
561,1948,https://www.zillow.com/homedetails/870-Hollenbeck-Ave-Sunnyvale-CA-94087/19539426_zpid/,2130000.0,Sunnyvale,94087,Single Family,1967,"Forced air, Electric, Gas",Central,0,1093,4.0,3,120.0,1600,28,2103627,4950,9,0.2,6,0.8,8,0.8,sunny-vale-ca
562,2345,https://www.zillow.com/homedetails/1479-Dartshire-Ct-Sunnyvale-CA-94087/19613945_zpid/,2500000.0,Sunnyvale,94087,Single Family,1980,"Forced air, Gas",Central,0,1066,4.0,3,113.0,1532,51,2459153,4900,9,0.8,8,2.8,8,1.2,sunny-vale-ca
563,1108,https://www.zillow.com/homedetails/315-Meadowlake-Dr-Sunnyvale-CA-94089/19492927_zpid/,1250000.0,Sunnyvale,94089,Single Family,1957,"Forced air, Gas",Wall,0,1128,3.0,2,153.0,1968,28,1187055,3690,4,0.1,3,1.0,8,3.3,sunny-vale-ca
564,2097,https://www.zillow.com/homedetails/1259-Rousseau-Dr-Sunnyvale-CA-94087/19547207_zpid/,2199000.0,Sunnyvale,94087,Single Family,1971,"Other, Gas",Central,0,1049,4.0,3,63.0,1468,28,2250332,4950,9,0.7,8,2.5,8,0.7,sunny-vale-ca
565,1276,https://www.zillow.com/homedetails/715-W-Fremont-Ave-Sunnyvale-CA-94087/19540506_zpid/,1268000.0,Sunnyvale,94087,Townhouse,1972,"Forced air, Gas",Central,0,994,3.0,2,60.0,2036,16,1272739,3500,9,1.3,6,0.9,9,1.1,sunny-vale-ca
566,1900,https://www.zillow.com/homedetails/1220-Vienna-Dr-SPACE-565-Sunnyvale-CA-94089/2090559666_zpid/,369000.0,Sunnyvale,94089,Mobile / Manufactured,2014,"Forced air, Gas",Central,0,0,3.0,3,254.0,1451,96,364782,3750,6,2.4,7,3.4,7,2.4,sunny-vale-ca
567,1251,https://www.zillow.com/homedetails/202-Peppermint-Tree-Ter-UNIT-2-Sunnyvale-CA-94086/89475155_zpid/,1099000.0,Sunnyvale,94086,Townhouse,2010,"Forced air, Gas",Central,0,878,2.0,3,9.0,682,21,1139787,3500,6,0.6,7,1.5,7,1.7,sunny-vale-ca
568,1895,https://www.zillow.com/homedetails/989-Asilomar-Ter-APT-6-Sunnyvale-CA-94086/19521282_zpid/,1399000.0,Sunnyvale,94086,Townhouse,1991,"Forced air, Gas",Central,0,738,3.0,2,17.0,1624,73,1520954,4300,4,0.4,6,1.5,9,2.9,sunny-vale-ca
569,1184,https://www.zillow.com/homedetails/1275-Picasso-Dr-Sunnyvale-CA-94087/19547445_zpid/,1150000.0,Sunnyvale,94087,Townhouse,1972,"Forced air, Gas",Central,0,971,2.0,2,5.0,480,16,1177165,3350,9,0.6,8,2.3,8,0.6,sunny-vale-ca
570,940,https://www.zillow.com/homedetails/416-N-Bayview-Ave-Sunnyvale-CA-94085/19543325_zpid/,1250000.0,Sunnyvale,94085,Single Family,1910,None,None,0,1330,3.0,2,32.0,2105,34,1329478,3500,4,0.2,3,0.6,8,2.1,sunny-vale-ca
571,1003,https://www.zillow.com/homedetails/899-Shirley-Ave-Sunnyvale-CA-94086/19521734_zpid/,1088000.0,Sunnyvale,94086,Single Family,1950,None,None,0,1085,3.0,1,92.0,2019,32,1129188,3320,4,0.6,6,1.7,9,3.1,sunny-vale-ca
572,1348,https://www.zillow.com/homedetails/1058-Grape-Ave-Sunnyvale-CA-94087/19537936_zpid/,1858000.0,Sunnyvale,94087,Single Family,1953,Forced air,Wall,0,1378,3.0,2,24.0,2407,75,1918997,3700,9,0.3,6,0.2,9,1.6,sunny-vale-ca
573,1856,https://www.zillow.com/homedetails/683-San-Patricio-Ave-Sunnyvale-CA-94085/19544659_zpid/,1598000.0,Sunnyvale,94085,Single Family,1955,"Forced air, Gas",Central,0,861,5.0,3,42.0,1447,40,1642774,4500,4,0.1,3,0.8,8,2.8,sunny-vale-ca
574,1360,https://www.zillow.com/homedetails/536-Hawthorn-Ave-Sunnyvale-CA-94086/19545719_zpid/,1845000.0,Sunnyvale,94086,Single Family,1967,"Baseboard, Gas",None,0,1357,3.0,2,18.0,1115,28,1659830,2850,6,0.3,6,2.1,8,1.3,sunny-vale-ca
575,1593,https://www.zillow.com/homedetails/1225-Vienna-Dr-SPACE-267-Sunnyvale-CA-94089/243209734_zpid/,225000.0,Sunnyvale,94089,Mobile / Manufactured,2004,Gas,Central,0,0,3.0,2,13.0,719,23,236482,3330,4,0.3,3,1.0,8,3.5,sunny-vale-ca
576,1564,https://www.zillow.com/homedetails/755-Seneca-Ter-Sunnyvale-CA-94087/69301498_zpid/,1438000.0,Sunnyvale,94087,Townhouse,2006,Forced air,Central,0,919,3.0,4,10.0,986,37,1473177,4250,9,0.3,6,1.0,8,0.9,sunny-vale-ca
577,2014,https://www.zillow.com/homedetails/895-De-Guigne-Dr-UNIT-2-Sunnyvale-CA-94085/300480806_zpid/,1578000.0,Sunnyvale,94085,Townhouse,2018,"Forced air, Gas",Central,0,784,4.0,4,8.0,600,13,1619473,3500,4,0.4,3,0.9,8,2.6,sunny-vale-ca
578,1374,https://www.zillow.com/homedetails/1225-Blackberry-Ter-Sunnyvale-CA-94087/19541304_zpid/,1375000.0,Sunnyvale,94087,Townhouse,1973,Forced air,Central,0,1001,3.0,2,8.0,672,20,1414150,3848,9,0.8,6,0.6,9,1.3,sunny-vale-ca
579,1473,https://www.zillow.com/homedetails/623-E-Evelyn-Ave-Sunnyvale-CA-94086/2077691413_zpid/,1399000.0,Sunnyvale,94086,Townhouse,2020,"Forced air, Gas",Central,0,950,3.0,4,5.0,439,20,1414150,3848,9,0.8,6,0.6,9,1.3,sunny-vale-ca
580,2009,https://www.zillow.com/homedetails/1225-Vienna-Dr-SPACE-75-Sunnyvale-CA-94089/166729621_zpid/,249000.0,Sunnyvale,94089,Mobile / Manufactured,2014,"Forced air, Gas","Central, Other",0,0,3.0,2,164.0,1084,69,245173,2750,6,2.6,7,3.3,7,2.4,sunny-vale-ca
581,2106,https://www.zillow.com/homedetails/1085-Tasman-Dr-SPACE-260-Sunnyvale-CA-94089/153148563_zpid/,399900.0,Sunnyvale,94089,Mobile / Manufactured,2003,Forced air,Central,0,0,3.0,2,4.0,307,9,409346,3000,6,2.4,7,3.5,7,2.5,sunny-vale-ca
582,1488,https://www.zillow.com/homedetails/1050-Borregas-Ave-SPACE-180-Sunnyvale-CA-94089/2078740939_zpid/,169000.0,Sunnyvale,94089,Mobile / Manufactured,1976,"Forced air, Gas",Central,0,0,2.0,2,85.0,511,19,192500,3000,6,2.4,7,3.5,7,2.5,sunny-vale-ca
583,1462,https://www.zillow.com/homedetails/1111-Morse-Ave-SPACE-14-Sunnyvale-CA-94089/153145734_zpid/,219000.0,Sunnyvale,94089,Mobile / Manufactured,1975,"Forced air, Gas",Central,0,0,2.0,2,5.0,294,12,271277,3150,4,1.0,3,0.6,8,3.3,sunny-vale-ca
584,1600,https://www.zillow.com/homedetails/574-Leyte-Ter-Sunnyvale-CA-94089/64445596_zpid/,1349000.0,Sunnyvale,94089,Townhouse,2004,"Forced air, Gas",Central,0,843,3.0,3,10.0,647,27,1394023,3950,4,0.6,3,0.7,8,3.3,sunny-vale-ca
585,1833,https://www.zillow.com/homedetails/1268-Brookings-Ln-Sunnyvale-CA-94087/19622939_zpid/,1998000.0,Sunnyvale,94087,Single Family,1977,Forced air,None,0,1090,3.0,2,24.0,1508,34,2125371,4711,9,0.6,8,0.6,9,1.0,sunny-vale-ca
586,2142,https://www.zillow.com/homedetails/135-Carson-Ct-Sunnyvale-CA-94086/19520015_zpid/,1825000.0,Sunnyvale,94086,Single Family,1979,"Forced air, Gas",None,0,852,3.0,3,43.0,1307,37,1869772,4950,4,0.1,6,1.3,9,2.7,sunny-vale-ca
587,1881,https://www.zillow.com/homedetails/554-Cypress-Ave-Sunnyvale-CA-94085/19542032_zpid/,1749000.0,Sunnyvale,94085,Single Family,1952,Forced air,Wall,0,930,4.0,3,91.0,1234,27,1750259,4500,4,0.5,3,0.3,8,2.4,sunny-vale-ca
588,1566,https://www.zillow.com/homedetails/1225-Vienna-Dr-SPC-38-Sunnyvale-CA-94089/2097777467_zpid/,210000.0,Sunnyvale,94089,Mobile / Manufactured,2005,"Forced air, Gas",Central,0,0,3.0,2,478.0,851,49,1750259,4500,4,0.5,3,0.3,8,2.4,sunny-vale-ca
589,1620,https://www.zillow.com/homedetails/1225-Vienna-Dr-SPACE-116-Sunnyvale-CA-94089/153147446_zpid/,185000.0,Sunnyvale,94089,Mobile / Manufactured,2004,"Forced air, Gas",Central,0,0,3.0,2,164.0,1179,52,184886,3000,6,2.6,7,3.3,7,2.4,sunny-vale-ca
590,1937,https://www.zillow.com/homedetails/830-Tamarack-Ln-Sunnyvale-CA-94086/19549588_zpid/,2199000.0,Sunnyvale,94086,Single Family,2020,Forced air,Central,0,1135,4.0,3,114.0,1099,27,2184221,3800,7,0.5,7,0.9,7,0.9,sunny-vale-ca
591,1148,https://www.zillow.com/homedetails/281-E-Eaglewood-Ave-Sunnyvale-CA-94085/19542758_zpid/,1300000.0,Sunnyvale,94085,Single Family,1954,Other,None,0,1132,3.0,2,30.0,1620,15,1431286,3875,4,0.3,3,0.3,8,2.5,sunny-vale-ca
592,1593,https://www.zillow.com/homedetails/1225-Vienna-Dr-SPACE-86-Sunnyvale-CA-94089/153147253_zpid/,159980.0,Sunnyvale,94089,Mobile / Manufactured,1994,"Forced air, Gas",Central,0,0,3.0,2,126.0,1618,70,257514,3000,6,2.6,7,3.3,7,2.4,sunny-vale-ca
593,1630,https://www.zillow.com/homedetails/1225-Vienna-Dr-SPACE-666-Sunnyvale-CA-94089/2078135568_zpid/,250000.0,Sunnyvale,94089,Mobile / Manufactured,2017,"Forced air, Gas",Central,0,0,3.0,2,42.0,891,84,252601,3000,6,2.6,7,3.3,7,2.4,sunny-vale-ca
594,867,https://www.zillow.com/homedetails/615-Arcadia-Ter-UNIT-102-Sunnyvale-CA-94085/19545162_zpid/,729000.0,Sunnyvale,94085,Condo,1996,Other,Central,0,841,1.0,1,19.0,1130,51,738978,2500,4,0.2,3,0.4,8,2.8,sunny-vale-ca
595,1464,https://www.zillow.com/homedetails/1225-Vienna-Dr-SPACE-289-Sunnyvale-CA-94089/153147368_zpid/,114000.0,Sunnyvale,94089,Mobile / Manufactured,1972,"Forced air, Gas",None,0,0,2.0,2,23.0,1147,19,235800,3000,6,2.6,7,3.3,7,2.4,sunny-vale-ca
596,1512,https://www.zillow.com/homedetails/1225-Vienna-Dr-SPC-92-Sunnyvale-CA-94089/2087068129_zpid/,249900.0,Sunnyvale,94089,Mobile / Manufactured,2018,"Forced air, Gas",Central,0,0,3.0,2,478.0,822,54,277710,3608,4,0.2,3,1.2,8,3.6,sunny-vale-ca
597,1566,https://www.zillow.com/homedetails/1225-Vienna-Dr-SPACE-103-Sunnyvale-CA-94089/2079592021_zpid/,185000.0,Sunnyvale,94089,Mobile / Manufactured,1997,"Forced air, Gas",Central,0,0,3.0,2,141.0,937,51,183782,3608,4,0.2,3,1.2,8,3.6,sunny-vale-ca
598,1663,https://www.zillow.com/homedetails/1103-Munich-Ter-Sunnyvale-CA-94089/2077809195_zpid/,1295000.0,Sunnyvale,94089,Townhouse,2004,Forced air,Central,0,779,3.0,3,15.0,1081,36,183782,3608,4,0.2,3,1.2,8,3.6,sunny-vale-ca
599,1553,https://www.zillow.com/homedetails/972-Asilomar-Ter-APT-5-Sunnyvale-CA-94086/19522065_zpid/,1100000.0,Sunnyvale,94086,Townhouse,1991,Forced air,Central,0,708,2.0,3,57.0,1555,37,1107638,3800,4,0.5,6,1.5,9,2.9,sunny-vale-ca
600,1013,https://www.zillow.com/homedetails/400-Ortega-Ave-APT-118-Mountain-View-CA-94040/19509919_zpid/,949800.0,Mountain View,94040,Condo,1975,"Forced air, Gas",None,0,938,2,2,9.0,726,26,963993,3200,8,1.0,8,0.7,9,0.9,mountain-view-ca
601,1169,https://www.zillow.com/homedetails/1943-Mount-Vernon-Ct-APT-108-Mountain-View-CA-94040/19514019_zpid/,849000.0,Mountain View,94040,Condo,1977,"Baseboard, Electric",Wall,0,726,2,2,86.0,2371,53,849304,3300,5,0.2,7,1.1,9,1.0,mountain-view-ca
603,2862,https://www.zillow.com/homedetails/646-Ehrhorn-Ave-Mountain-View-CA-94041/19514994_zpid/,3695000.0,Mountain View,94041,Single Family,2020,"None, Forced air",Central,0,1291,4,3,16.0,1208,49,3779170,3850,8,0.4,7,0.5,9,1.8,mountain-view-ca
605,2064,https://www.zillow.com/homedetails/281-Vincent-Dr-Mountain-View-CA-94041/19515730_zpid/,2498000.0,Mountain View,94041,Single Family,1947,"Forced air, Gas",Central,0,1210,4,3,115.0,1492,29,2670110,5400,8,0.2,7,0.7,9,1.8,mountain-view-ca
606,3194,https://www.zillow.com/homedetails/2001-Sunnyview-Ln-Mountain-View-CA-94040/69222588_zpid/,3500000.0,Mountain View,94040,Single Family,2006,"Forced air, Gas",Central,0,1096,4,3,17.0,1308,36,3543353,7414,9,0.1,7,0.9,9,1.0,mountain-view-ca
607,752,https://www.zillow.com/homedetails/500-W-Middlefield-Rd-APT-6-Mountain-View-CA-94043/19516555_zpid/,689000.0,Mountain View,94043,Townhouse,1971,"Other, Electric",None,0,916,1,1,55.0,1582,41,693671,2495,8,0.8,6,1.0,9,2.6,mountain-view-ca
608,1402,https://www.zillow.com/homedetails/220-Velarde-St-Mountain-View-CA-94041/19515795_zpid/,2198800.0,Mountain View,94041,Single Family,1940,"None, Forced air, Radiant",Central,0,1568,3,3,71.0,1882,50,2388022,3600,8,0.1,7,0.8,9,1.9,mountain-view-ca
609,1128,https://www.zillow.com/homedetails/532-Tyrella-Ave-APT-49-Mountain-View-CA-94043/19516956_zpid/,998000.0,Mountain View,94043,Townhouse,1971,"Forced air, Gas",None,0,885,3,2,29.0,2206,66,1022752,3600,7,1.3,6,1.4,9,2.9,mountain-view-ca
610,968,https://www.zillow.com/homedetails/1940-Silverwood-Ave-Mountain-View-CA-94043/19512289_zpid/,948000.0,Mountain View,94043,Condo,1974,Gas,None,0,979,2,2,21.0,866,25,962044,3300,7,0.5,6,0.7,9,1.5,mountain-view-ca
611,1414,https://www.zillow.com/homedetails/928-Wright-Ave-APT-1101-Mountain-View-CA-94043/19513651_zpid/,1299000.0,Mountain View,94043,Condo,1980,Radiant,None,0,919,3,2,10.0,626,18,1342759,3600,7,0.5,6,0.9,9,2.6,mountain-view-ca
612,1824,https://www.zillow.com/homedetails/1587-Morgan-St-Mountain-View-CA-94043/19513061_zpid/,1799000.0,Mountain View,94043,Single Family,1976,"Forced air, Gas",None,0,986,6,3,9.0,1236,40,1808471,4500,6,1.1,6,0.3,9,2.4,mountain-view-ca
613,2520,https://www.zillow.com/homedetails/262-S-Shoreline-Blvd-Mountain-View-CA-94041/19513842_zpid/,2355000.0,Mountain View,94041,Single Family,1905,"Forced air, Gas",None,0,935,3,3,49.0,1641,24,2476194,2955,8,1.0,7,0.8,9,1.7,mountain-view-ca
614,1959,https://www.zillow.com/homedetails/1552-Gretel-Ln-Mountain-View-CA-94040/19533171_zpid/,2400000.0,Mountain View,94040,Single Family,1955,"Forced air, Gas",Central,0,1225,4,3,56.0,1896,27,2453333,5070,8,0.3,7,0.6,9,1.3,mountain-view-ca
615,1440,https://www.zillow.com/homedetails/151-Irene-Ct-Mountain-View-CA-94043/19518713_zpid/,1425000.0,Mountain View,94043,Townhouse,2000,"Forced air, Gas",Central,0,990,3,3,43.0,1729,44,1476971,4300,8,0.8,6,2.0,9,2.0,mountain-view-ca
616,4522,https://www.zillow.com/homedetails/114-16-Kittoe-Dr-Mountain-View-CA-94043/2077721946_zpid/,3980000.0,Mountain View,94043,Multiple Occupancy,2020,"Forced air, Gas","Central, Wall",0,0,Studio,2,8.0,464,15,4110277,4300,8,0.8,6,2.0,9,2.0,mountain-view-ca
617,968,https://www.zillow.com/homedetails/2506-W-Middlefield-Rd-Mountain-View-CA-94043/19510065_zpid/,949000.0,Mountain View,94043,Townhouse,1976,"Stove, Gas",None,0,980,2,2,79.0,1854,88,949007,3300,6,0.3,6,0.9,9,1.8,mountain-view-ca
618,769,https://www.zillow.com/homedetails/2255-Showers-Dr-APT-111-Mountain-View-CA-94040/19510819_zpid/,720000.0,Mountain View,94040,Condo,1999,"Forced air, Electric",Central,0,936,1,1,45.0,1696,15,720006,2471,9,2.2,8,0.9,9,1.4,mountain-view-ca
619,2002,https://www.zillow.com/homedetails/234-Evandale-Ave-Mountain-View-CA-94043/300482315_zpid/,1948000.0,Mountain View,94043,Single Family,2020,Forced air,Central,0,973,4,3,65.0,1213,34,1947756,3650,9,2.1,6,1.7,9,2.9,mountain-view-ca
620,2849,https://www.zillow.com/homedetails/315-Franklin-St-Mountain-View-CA-94041/19515227_zpid/,2988000.0,Mountain View,94041,Single Family,2006,"Forced air, Gas",Central,0,1049,5,3,66.0,1571,21,2990044,6401,8,0.7,7,0.7,9,2.3,mountain-view-ca
621,1925,https://www.zillow.com/homedetails/86-Murlagan-Ave-Mountain-View-CA-94043/89461985_zpid/,2295000.0,Mountain View,94043,Single Family,2009,"Forced air, Gas",Central,0,1192,4,3,52.0,1543,41,2341954,5500,9,2.0,6,1.6,9,2.7,mountain-view-ca
622,1273,https://www.zillow.com/homedetails/137-Margo-Dr-9-Mountain-View-CA-94041/19518880_zpid/,1299888.0,Mountain View,94041,Townhouse,1996,Forced air,Central,0,1021,3,2,45.0,1334,42,1360965,3500,8,0.5,7,1.2,9,1.6,mountain-view-ca
623,1748,https://www.zillow.com/homedetails/575-Oak-St-Mountain-View-CA-94041/112099197_zpid/,2850000.0,Mountain View,94041,Single Family,1940,Forced air,None,0,1630,3,2,45.0,1118,25,2929999,5190,8,0.8,7,0.5,9,2.3,mountain-view-ca
624,1478,https://www.zillow.com/homedetails/366-Sierra-Vista-Ave-APT-11-Mountain-View-CA-94043/19512479_zpid/,1399000.0,Mountain View,94043,Townhouse,1986,"Radiant, Gas",None,0,947,2,3,22.0,825,26,1444554,4200,7,0.5,6,0.4,9,1.8,mountain-view-ca
625,1414,https://www.zillow.com/homedetails/928-Wright-Ave-APT-508-Mountain-View-CA-94043/19513622_zpid/,1298000.0,Mountain View,94043,Condo,1980,"Radiant, Gas",None,0,918,3,2,43.0,1547,47,1335591,4200,7,0.4,6,0.8,9,2.7,mountain-view-ca
626,1126,https://www.zillow.com/homedetails/956-Bonita-Ave-APT-4-Mountain-View-CA-94040/19534313_zpid/,989000.0,Mountain View,94040,Townhouse,1978,Radiant,None,0,878,2,2,205.0,1558,18,1110191,3450,8,0.3,7,0.2,9,1.8,mountain-view-ca
627,1176,https://www.zillow.com/homedetails/1734-W-El-Camino-Real-APT-5-Mountain-View-CA-94040/19514503_zpid/,1149000.0,Mountain View,94040,Townhouse,1977,"None, Baseboard",None,0,977,2,2,59.0,1278,18,1150888,3274,5,0.2,7,0.8,9,1.0,mountain-view-ca
628,2112,https://www.zillow.com/homedetails/1130-Boranda-Ave-Mountain-View-CA-94040/82950088_zpid/,1989000.0,Mountain View,94040,Townhouse,2007,Forced air,Central,0,942,4,3,108.0,1153,13,1989028,5195,8,0.1,7,0.2,9,1.7,mountain-view-ca
629,1080,https://www.zillow.com/homedetails/1075-Space-Park-Way-SPACE-326-Mountain-View-CA-94043/2077811885_zpid/,149900.0,Mountain View,94043,Mobile / Manufactured,1975,Forced air,Central,0,0,2,2,16.0,675,16,1989028,5195,8,0.1,7,0.2,9,1.7,mountain-view-ca
630,998,https://www.zillow.com/homedetails/905-W-Middlefield-Rd-APT-981-Mountain-View-CA-94043/19513463_zpid/,900000.0,Mountain View,94043,Condo,1978,"Radiant, Electric",None,0,902,2,2,124.0,1344,42,891906,3300,7,0.4,6,0.6,9,2.9,mountain-view-ca
631,731,https://www.zillow.com/homedetails/1806-Higdon-Ave-APT-1-Mountain-View-CA-94041/2090281471_zpid/,625000.0,Mountain View,94041,Condo,1962,"Forced air, Gas",Central,0,855,2,1,73.0,1318,39,625005,2600,5,0.4,7,1.1,9,1.5,mountain-view-ca
632,1245,https://www.zillow.com/homedetails/264-Ariana-Pl-Mountain-View-CA-94043/2080876117_zpid/,1229900.0,Mountain View,94043,Single Family,2020,Forced air,Central,0,988,2,3,191.0,1340,31,625005,2600,5,0.4,7,1.1,9,1.5,mountain-view-ca
633,2096,https://www.zillow.com/homedetails/620-Hope-St-Mountain-View-CA-94041/166730380_zpid/,1988888.0,Mountain View,94041,Townhouse,2016,"Forced air, Gas",Central,0,949,3,3,53.0,1257,24,2038137,4950,8,0.6,7,0.4,9,2.0,mountain-view-ca
