sqft,url,price,locality,postalCode,Type,Year built,Heating,Cooling,Parking,Price/sqft,beds,baths,timeOnZillow,views,saves,zestimate,rentalZestimate,ele_rating,ele_dist,mid_rating,mid_dist,high_rating,high_dist,original_city
"1,857",https://www.zillow.com/homedetails/2463-Prado-Cmn-Fremont-CA-94539/318986076_zpid/,"$1,452,000",Fremont,94539,Single Family,2020,"Forced air, Gas",Central,0,$782,3,4,2 days,52,0,"$3,190,004","$7,504/mo",9,1.3 mi,8,4 mi,9,4 mi,fremont-ca
"1,857",https://www.zillow.com/homedetails/2487-Prado-Cmn-Fremont-CA-94539/318986087_zpid/,"$1,452,000",Fremont,94539,Single Family,2020,"Forced air, Gas",Central,0,$782,3,4,2 days,31,1,"$3,190,004","$7,504/mo",9,1.3 mi,8,4 mi,9,4 mi,fremont-ca
"1,857",https://www.zillow.com/homedetails/2495-Prado-Cmn-Fremont-CA-94539/318986086_zpid/,"$1,452,000",Fremont,94539,Single Family,2020,"Forced air, Gas",Central,0,$782,3,4,2 days,55,2,"$3,190,004","$7,504/mo",9,1.3 mi,8,4 mi,9,4 mi,fremont-ca
"1,648",https://www.zillow.com/homedetails/253-Anza-St-Fremont-CA-94539/2088974008_zpid/,"$900,000",Fremont,94539,Single Family,2012,No Data,No Data,0,$546,3,4,43 days,"10,956",206,"$1,356,258","$3,500/mo",9,0.1 mi,9,1.7 mi,10,1.2 mi,fremont-ca
"1,131",https://www.zillow.com/homedetails/37180-Oak-St-Fremont-CA-94536/25006427_zpid/,"$849,950",Fremont,94536,Single Family,1925,"Forced air, Gas",Central,0,$752,2,1,9 days,"1,594",72,"$894,244","$3,150/mo",7,0.4 mi,8,0.3 mi,10,0.5 mi,fremont-ca
"1,207",https://www.zillow.com/homedetails/43167-Washington-Cmn-Fremont-CA-94539/25022509_zpid/,"$899,800",Fremont,94539,Townhouse,1970,"Forced air, Gas",Central,0,$745,3,2,2 days,460,11,"$882,926","$3,000/mo",9,0.9 mi,9,1.2 mi,10,0.8 mi,fremont-ca
"1,857",https://www.zillow.com/homedetails/2479-Prado-Cmn-Fremont-CA-94539/318986088_zpid/,"$1,452,000",Fremont,94539,Single Family,2020,"Forced air, Gas",Central,0,$782,3,4,2 days,52,0,"$882,926","$3,000/mo",9,0.9 mi,9,1.2 mi,10,0.8 mi,fremont-ca
"2,701",https://www.zillow.com/homedetails/600-Curtner-Rd-Fremont-CA-94539/25027561_zpid/,"$1,950,000",Fremont,94539,Single Family,1974,Forced air,Central,0,$722,4,4,11 days,"3,364",136,"$1,972,630","$6,304/mo",9,0.9 mi,8,3.6 mi,9,3.5 mi,fremont-ca
"1,857",https://www.zillow.com/homedetails/2455-Prado-Cmn-Fremont-CA-94539/318986077_zpid/,"$1,452,000",Fremont,94539,Single Family,2020,"Forced air, Gas",Central,0,$782,3,4,2 days,52,1,"$1,972,630","$6,304/mo",9,0.9 mi,8,3.6 mi,9,3.5 mi,fremont-ca
"1,552",https://www.zillow.com/homedetails/39090-Presidio-Way-APT-237-Fremont-CA-94538/2077650760_zpid/,"$700,000",Fremont,94538,Condo,1974,"Baseboard, Electric",Wall,0,$451,2,2,2 days,375,16,"$1,972,630","$6,304/mo",9,0.9 mi,8,3.6 mi,9,3.5 mi,fremont-ca
"1,624",https://www.zillow.com/homedetails/4620-Boone-Dr-Fremont-CA-94538/25044901_zpid/,"$1,400,000",Fremont,94538,Single Family,1961,"Forced air, Gas",Central,0,$862,3,2,2 days,258,4,"$1,429,143","$3,399/mo",9,0.8 mi,7,0.2 mi,7,0.4 mi,fremont-ca
"2,165",https://www.zillow.com/homedetails/40072-Kelly-St-Fremont-CA-94538/25035835_zpid/,"$1,188,000",Fremont,94538,Single Family,1957,Forced air,Central,0,$549,5,5,3 days,"1,188",34,"$1,229,613","$3,300/mo",8,0.2 mi,7,1 mi,7,1.3 mi,fremont-ca
"1,444",https://www.zillow.com/homedetails/4849-Allegro-Ct-Fremont-CA-94538/25045551_zpid/,"$1,090,000",Fremont,94538,Single Family,1962,"Forced air, Gas",Central,0,$755,4,2,3 days,785,20,"$1,053,359","$3,300/mo",7,0.1 mi,7,1.2 mi,7,0.8 mi,fremont-ca
"1,125",https://www.zillow.com/homedetails/4478-Cahill-St-Fremont-CA-94538/25038176_zpid/,"$819,999",Fremont,94538,Single Family,1955,Forced air,Central,0,$729,3,2,5 days,"1,922",49,"$896,910","$3,150/mo",5,0.4 mi,7,0.9 mi,7,0.9 mi,fremont-ca
"1,146",https://www.zillow.com/homedetails/39993-Fremont-Blvd-APT-208-Fremont-CA-94538/2128246158_zpid/,"$599,800",Fremont,94538,Condo,1987,"Wall, Gas",Wall,0,$523,2,2,10 days,"1,706",65,"$691,667","$2,800/mo",7,0.7 mi,7,0.7 mi,7,1 mi,fremont-ca
"1,645",https://www.zillow.com/homedetails/4302-Pecos-Ave-Fremont-CA-94555/25046597_zpid/,"$1,250,000",Fremont,94555,Single Family,1972,"Forced air, Gas",Central,0,$760,3,2,4 days,"1,206",43,"$1,308,352","$3,500/mo",7,0.7 mi,8,1.6 mi,10,1.5 mi,fremont-ca
"1,124",https://www.zillow.com/homedetails/38700-Tyson-Ln-APT-204A-Fremont-CA-94536/64966571_zpid/,"$735,000",Fremont,94536,Condo,2000,"Forced air, Gas",Central,0,$654,2,2,2 days,286,12,"$741,933","$2,850/mo",8,0.6 mi,7,1.7 mi,9,1.4 mi,fremont-ca
"1,954",https://www.zillow.com/homedetails/2441-Washington-Blvd-Fremont-CA-94539/318986085_zpid/,"$1,278,000",Fremont,94539,Single Family,2020,"Forced air, Gas",Central,0,$654,3,4,2 days,89,4,"$741,933","$2,850/mo",8,0.6 mi,7,1.7 mi,9,1.4 mi,fremont-ca
"1,954",https://www.zillow.com/homedetails/2497-Washington-Blvd-Fremont-CA-94539/318986078_zpid/,"$1,278,000",Fremont,94539,Single Family,2020,"Forced air, Gas",Central,0,$654,3,4,2 days,79,3,"$741,933","$2,850/mo",8,0.6 mi,7,1.7 mi,9,1.4 mi,fremont-ca
848,https://www.zillow.com/homedetails/38381-Princeton-Ter-7-Fremont-CA-94538/25012444_zpid/,"$549,000",Fremont,94538,Condo,1990,Forced air,None,0,$647,2,2,57 days,"3,957",145,"$552,965","$2,600/mo",8,0.3 mi,7,1.4 mi,9,1.1 mi,fremont-ca
"1,954",https://www.zillow.com/homedetails/2473-Washington-Blvd-Fremont-CA-94539/318986081_zpid/,"$1,278,000",Fremont,94539,Single Family,2020,"Forced air, Gas",Central,0,$654,3,4,2 days,89,1,"$552,965","$2,600/mo",8,0.3 mi,7,1.4 mi,9,1.1 mi,fremont-ca
"1,344",https://www.zillow.com/homedetails/711-Old-Canyon-Rd-SPACE-71-Fremont-CA-94536/2077691463_zpid/,"$194,900",Fremont,94536,Mobile / Manufactured,1970,Forced air,Central,0,0,2,2,5 days,740,18,"$552,965","$2,600/mo",8,0.3 mi,7,1.4 mi,9,1.1 mi,fremont-ca
"1,954",https://www.zillow.com/homedetails/2441-Washington-Blvd-Fremont-CA-94539/318986085_zpid/,"$1,278,000",Fremont,94539,Single Family,2020,"Forced air, Gas",Central,0,$654,3,4,2 days,89,4,"$552,965","$2,600/mo",8,0.3 mi,7,1.4 mi,9,1.1 mi,fremont-ca
"1,146",https://www.zillow.com/homedetails/39993-Fremont-Blvd-APT-208-Fremont-CA-94538/2128246158_zpid/,"$599,800",Fremont,94538,Condo,1987,"Wall, Gas",Wall,0,$523,2,2,10 days,"1,706",65,"$691,667","$2,800/mo",7,0.7 mi,7,0.7 mi,7,1 mi,fremont-ca
"1,954",https://www.zillow.com/homedetails/2497-Washington-Blvd-Fremont-CA-94539/318986078_zpid/,"$1,278,000",Fremont,94539,Single Family,2020,"Forced air, Gas",Central,0,$654,3,4,2 days,79,3,"$691,667","$2,800/mo",7,0.7 mi,7,0.7 mi,7,1 mi,fremont-ca
"1,340",https://www.zillow.com/homedetails/3680-Yorktown-Rd-Fremont-CA-94538/25041197_zpid/,"$1,099,000",Fremont,94538,Single Family,1954,"Wall, Gas",Wall,0,$820,4,2,8 days,"1,572",42,"$1,126,474","$3,250/mo",8,0.2 mi,8,1.1 mi,9,1.1 mi,fremont-ca
936,https://www.zillow.com/homedetails/37050-Meadowbrook-Cmn-APT-104-Fremont-CA-94536/25014504_zpid/,"$449,000",Fremont,94536,Condo,1984,"Forced air, Gas",No Data,0,$480,2,1,8 days,"1,169",48,"$451,709","$2,415/mo",7,0.6 mi,8,0.6 mi,10,0.6 mi,fremont-ca
"5,065",https://www.zillow.com/homedetails/41280-Vargas-Rd-Fremont-CA-94539/116150360_zpid/,"$3,798,000",Fremont,94539,Single Family,1985,Forced air,Central,0,$750,4,4,115 days,"3,967",82,"$3,683,881","$8,000/mo",9,1.7 mi,9,1.5 mi,10,1.2 mi,fremont-ca
"2,548",https://www.zillow.com/homedetails/4526-Calaveras-Ave-Fremont-CA-94538/25009883_zpid/,"$1,449,000",Fremont,94538,Single Family,1961,No Data,No Data,0,$569,5,3,3 days,496,9,"$1,259,559","$3,500/mo",7,0.3 mi,7,0.4 mi,7,0.7 mi,fremont-ca
"1,954",https://www.zillow.com/homedetails/2457-Washington-Blvd-Fremont-CA-94539/318986083_zpid/,"$1,278,000",Fremont,94539,Single Family,2020,"Forced air, Gas",Central,0,$654,3,4,2 days,68,3,"$1,259,559","$3,500/mo",7,0.3 mi,7,0.4 mi,7,0.7 mi,fremont-ca
"1,954",https://www.zillow.com/homedetails/2481-Washington-Blvd-Fremont-CA-94539/318986080_zpid/,"$1,278,000",Fremont,94539,Single Family,2020,"Forced air, Gas",Central,0,$654,3,4,2 days,62,1,"$1,259,559","$3,500/mo",7,0.3 mi,7,0.4 mi,7,0.7 mi,fremont-ca
"12,075",https://www.zillow.com/homedetails/2465-Tecado-Ter-Fremont-CA-94539/25021179_zpid/,"$10,860,000",Fremont,94539,Single Family,1993,"Forced air, Electric, Gas, Solar",Central,0,$899,6,9,453 days,"3,227",66,"$10,291,994","$5,195/mo",9,1.8 mi,9,1.7 mi,10,1.4 mi,fremont-ca
"1,213",https://www.zillow.com/homedetails/36184-Potel-Cmn-Fremont-CA-94536/25015473_zpid/,"$724,998",Fremont,94536,Townhouse,1984,Forced air,Central,0,$598,2,3,44 days,"2,625",85,"$749,570","$2,956/mo",8,0.6 mi,7,1.7 mi,9,1.8 mi,fremont-ca
"1,199",https://www.zillow.com/homedetails/38623-Cherry-Ln-APT-166-Fremont-CA-94536/25019339_zpid/,"$599,888",Fremont,94536,Condo,1974,"Baseboard, Electric",Wall,0,$500,3,2,54 days,"3,058",84,"$618,717","$2,699/mo",7,0.9 mi,7,1.9 mi,9,1.6 mi,fremont-ca
"1,954",https://www.zillow.com/homedetails/2449-Washington-Blvd-Fremont-CA-94539/318986084_zpid/,"$1,278,000",Fremont,94539,Single Family,2020,"Forced air, Gas",Central,0,$654,3,4,2 days,35,1,"$618,717","$2,699/mo",7,0.9 mi,7,1.9 mi,9,1.6 mi,fremont-ca
"1,218",https://www.zillow.com/homedetails/427-Escobar-St-Fremont-CA-94539/25022636_zpid/,"$1,188,000",Fremont,94539,Single Family,1953,Forced air,Wall,0,$975,3,2,5 days,"1,188",22,"$1,251,933","$3,570/mo",9,0.3 mi,9,1.4 mi,10,0.9 mi,fremont-ca
"5,456",https://www.zillow.com/homedetails/338-Harvard-Cmn-Fremont-CA-94539/119590785_zpid/,"$3,199,888",Fremont,94539,Single Family,2013,"Forced air, Gas",Central,0,$586,6,6,4 days,628,17,"$3,097,871","$9,500/mo",9,0.4 mi,9,0.1 mi,10,0.6 mi,fremont-ca
"2,084",https://www.zillow.com/community/boulevard-heights/2077827317_zpid/,"$979,990+",Fremont,94538,Townhouse,No Data,No Data,No Data,0,$470,3,4,164,6,17,"$3,097,871","$9,500/mo",9,0.4 mi,9,0.1 mi,10,0.6 mi,fremont-ca
"2,343",https://www.zillow.com/homedetails/38081-Temple-Way-Fremont-CA-94536/25011068_zpid/,"$1,499,888",Fremont,94536,Single Family,1954,"Forced air, Electric, Gas",No Data,0,$640,6,4,35 days,"2,597",35,"$1,528,098","$3,350/mo",8,0.3 mi,7,1 mi,9,0.8 mi,fremont-ca
"1,954",https://www.zillow.com/homedetails/2489-Washington-Blvd-Fremont-CA-94539/318986079_zpid/,"$1,278,000",Fremont,94539,Single Family,2020,"Forced air, Gas",Central,0,$654,3,4,2 days,49,3,"$1,528,098","$3,350/mo",8,0.3 mi,7,1 mi,9,0.8 mi,fremont-ca
"4,842",https://www.zillow.com/homedetails/33919-Milton-St-Fremont-CA-94555/25048288_zpid/,"$2,499,888",Fremont,94555,Single Family,1989,Forced air,Central,0,$516,5,4,66 days,"2,292",64,"$1,837,244","$5,271/mo",7,1.4 mi,8,2.2 mi,10,2 mi,fremont-ca
"2,810",https://www.zillow.com/homedetails/43591-Euclid-Dr-Fremont-CA-94539/25023749_zpid/,"$2,150,000",Fremont,94539,Single Family,1988,Forced air,Central,0,$765,5,3,11 days,"1,836",49,"$2,157,565","$5,679/mo",9,1.2 mi,9,1.7 mi,10,1.6 mi,fremont-ca
750,https://www.zillow.com/homedetails/38455-Bronson-St-APT-124-Fremont-CA-94536/25012110_zpid/,"$359,000",Fremont,94536,Condo,1970,Gas,None,0,$479,1,1,38 days,"2,123",37,"$363,907","$2,000/mo",8,0.2 mi,7,0.9 mi,9,0.6 mi,fremont-ca
"2,449",https://www.zillow.com/homedetails/1960-Jackson-Ct-Fremont-CA-94539/25034724_zpid/,"Est. $1,020,393",Fremont,94539,Single Family,1962,No Data,No Data,0,0,4,2,93 days,"2,581",30,"$1,839,960","$2,000/mo",8,0.2 mi,7,0.9 mi,9,0.6 mi,fremont-ca
"1,908",https://www.zillow.com/homedetails/37072-Shasta-St-Fremont-CA-94536/25006127_zpid/,"$1,298,800",Fremont,94536,Single Family,1962,"Forced air, Gas",Central,0,$681,4,3,11 days,"1,622",37,"$1,344,060","$3,750/mo",7,0.5 mi,8,0.2 mi,10,0.7 mi,fremont-ca
"3,346",https://www.zillow.com/homedetails/1756-Acacia-Way-Fremont-CA-94536/79539113_zpid/,"$1,899,000",Fremont,94536,Single Family,2006,"Forced air, Gas",Central,0,$568,5,5,212 days,"2,547",59,"$1,917,417","$5,812/mo",8,0.1 mi,7,1.1 mi,9,0.9 mi,fremont-ca
"3,624",https://www.zillow.com/homedetails/3164-Middlefield-Ave-Fremont-CA-94539/25034163_zpid/,"Est. $2,099,909",Fremont,94539,Single Family,1956,"Forced air, Gas",Central,0,0,5,4,207 days,"2,879",79,"$2,100,439","$5,812/mo",8,0.1 mi,7,1.1 mi,9,0.9 mi,fremont-ca
900,https://www.zillow.com/homedetails/47112-Warm-Springs-Blvd-APT-109-Fremont-CA-94539/25029565_zpid/,"$585,000",Fremont,94539,Condo,1982,"Wall, Electric",Central,0,$650,2,1,4 days,552,31,"$588,234","$2,495/mo",10,0.3 mi,8,3.5 mi,9,3.4 mi,fremont-ca
"1,248",https://www.zillow.com/homedetails/40909-High-St-Fremont-CA-94538/25035115_zpid/,"$1,100,000",Fremont,94538,Single Family,1964,"Wall, Gas",No Data,0,$881,3,2,8 days,"1,158",40,"$1,147,229","$3,300/mo",8,0.7 mi,7,1.7 mi,7,1.8 mi,fremont-ca
"3,281",https://www.zillow.com/homedetails/2657-Bailey-Ct-Fremont-CA-94536/25012170_zpid/,"$1,725,000",Fremont,94536,Single Family,1976,Forced air,Central,0,$526,4,4,36 days,"3,603",75,"$1,822,785","$4,738/mo",8,0.1 mi,7,1 mi,9,0.7 mi,fremont-ca
"2,132",https://www.zillow.com/homedetails/100-Black-Mountain-Cir-Fremont-CA-94536/52975814_zpid/,"$1,399,900",Fremont,94536,Single Family,1999,"Forced air, Gas",Central,0,$657,3,3,8 days,"1,098",21,"$1,427,349","$3,984/mo",8,1.3 mi,7,1.9 mi,9,2.2 mi,fremont-ca
"1,771",https://www.zillow.com/homedetails/47232-Cavanaugh-Cmn-Fremont-CA-94539/122160417_zpid/,"$1,230,000",Fremont,94539,Townhouse,2014,Forced air,Central,0,$695,3,4,10 days,"1,223",44,"$1,230,210","$3,641/mo",10,0.1 mi,8,3.7 mi,9,3.6 mi,fremont-ca
"1,128",https://www.zillow.com/homedetails/711-Old-Canyon-Rd-SPACE-170-Fremont-CA-94536/2077798648_zpid/,"$95,000",Fremont,94536,Mobile / Manufactured,No Data,No Data,No Data,0,0,2,2,15 days,"1,327",23,"$1,230,210","$3,641/mo",10,0.1 mi,8,3.7 mi,9,3.6 mi,fremont-ca
"1,558",https://www.zillow.com/homedetails/37259-Ann-Marie-Ter-Fremont-CA-94536/25006097_zpid/,"$877,777",Fremont,94536,Townhouse,1988,"Forced air, Gas",Wall,0,$563,3,3,32 days,"2,734",59,"$907,730","$3,300/mo",5,0.5 mi,7,1.1 mi,9,1.4 mi,fremont-ca
894,https://www.zillow.com/homedetails/Morse-Ter-Fremont-CA-94539/2077691412_zpid/,"$685,000",Fremont,94539,Condo,1987,Radiant,None,0,$766,2,2,5 days,615,27,"$907,730","$3,300/mo",5,0.5 mi,7,1.1 mi,9,1.4 mi,fremont-ca
988,https://www.zillow.com/homedetails/37168-Meadowbrook-Cmn-APT-102-Fremont-CA-94536/25014617_zpid/,"$515,000",Fremont,94536,Condo,1984,Forced air,Central,0,$521,2,2,35 days,"2,705",89,"$536,449","$2,500/mo",7,0.7 mi,8,0.7 mi,10,0.6 mi,fremont-ca
"1,774",https://www.zillow.com/community/renato/2078466596_zpid/,"$888,888+",Fremont,94536,Townhouse,No Data,No Data,No Data,0,$501,3,3,295,14,89,"$536,449","$2,500/mo",7,0.7 mi,8,0.7 mi,10,0.6 mi,fremont-ca
"1,037",https://www.zillow.com/homedetails/37109-Dondero-Way-Fremont-CA-94536/25005989_zpid/,"$828,888",Fremont,94536,Single Family,1951,Wall,Central,0,$799,3,1,57 days,"2,597",53,"$860,653","$3,000/mo",5,0.3 mi,7,1.2 mi,9,1.5 mi,fremont-ca
"5,685",https://www.zillow.com/homedetails/45415-Grapevine-Ct-Fremont-CA-94539/25024723_zpid/,"$3,849,000",Fremont,94539,Single Family,1991,Forced air,Central,0,$677,5,6,85 days,"2,859",35,"$3,063,050","$7,271/mo",9,1.2 mi,8,3.7 mi,9,3.8 mi,fremont-ca
"1,445",https://www.zillow.com/homedetails/4951-Yellowstone-Park-Dr-Fremont-CA-94538/25039773_zpid/,"$1,089,000",Fremont,94538,Single Family,1960,Forced air,Central,0,$754,3,2,79 days,"2,498",47,"$1,088,606","$3,200/mo",7,0.7 mi,7,1.9 mi,7,1.6 mi,fremont-ca
"1,758",https://www.zillow.com/homedetails/3337-Washington-Blvd-Fremont-CA-94539/25032943_zpid/,"$1,399,000",Fremont,94539,Single Family,1985,"Forced air, Gas",Central,0,$796,3,2,15 days,"2,216",68,"$1,418,594","$4,337/mo",9,0.3 mi,9,1 mi,10,1.4 mi,fremont-ca
"4,800",https://www.zillow.com/homedetails/3808-Monte-Sereno-Ter-Fremont-CA-94539/25030968_zpid/,"$3,438,000",Fremont,94539,Single Family,1997,"Forced air, Gas",Central,0,$716,5,5,217 days,"2,482",27,"$3,306,034","$8,584/mo",10,1.7 mi,8,5.2 mi,9,5.2 mi,fremont-ca
"3,637",https://www.zillow.com/homedetails/1602-Mento-Ter-Fremont-CA-94539/299072161_zpid/,"$2,399,950",Fremont,94539,Single Family,2020,Forced air,Central,0,$660,5,4,122 days,"1,862",33,"$2,363,812","$8,584/mo",10,1.7 mi,8,5.2 mi,9,5.2 mi,fremont-ca
"4,304",https://www.zillow.com/homedetails/38015-Stenhammer-Dr-Fremont-CA-94536/25018593_zpid/,"$1,599,000",Fremont,94536,Single Family,1976,"Forced air, Electric, Gas",None,0,$372,4,4,59 days,"2,310",51,"$1,621,514","$5,245/mo",7,0.7 mi,7,3.1 mi,9,2.9 mi,fremont-ca
"2,591",https://www.zillow.com/homedetails/3215-Nathan-Ct-Fremont-CA-94539/25034184_zpid/,"$1,890,000",Fremont,94539,Single Family,1955,"Forced air, Gas",Central,0,$729,4,3,68 days,"2,093",61,"$1,891,253","$5,463/mo",9,0.3 mi,9,1 mi,10,1.4 mi,fremont-ca
"1,351",https://www.zillow.com/homedetails/40630-High-St-Fremont-CA-94538/25035363_zpid/,"$734,800",Fremont,94538,Condo,1982,"Radiant, Other",None,0,$544,3,3,18 days,"1,694",27,"$764,030","$3,090/mo",8,0.3 mi,7,1.4 mi,7,1.6 mi,fremont-ca
"1,306",https://www.zillow.com/homedetails/2491-Corriea-Way-Fremont-CA-94539/25032014_zpid/,"$1,289,900",Fremont,94539,Single Family,1972,"Forced air, Gas","Central, Wall",0,$988,3,3,9 days,"1,002",40,"$1,312,159","$3,150/mo",9,0.8 mi,9,0.8 mi,10,1.2 mi,fremont-ca
"1,784",https://www.zillow.com/homedetails/47128-Yucatan-Dr-Fremont-CA-94539/25025024_zpid/,"$1,448,888",Fremont,94539,Single Family,1975,"Forced air, Gas",Central,0,$812,4,3,109 days,"2,315",48,"$1,425,541","$4,561/mo",10,0.3 mi,8,3.8 mi,9,3.7 mi,fremont-ca
"1,620",https://www.zillow.com/homedetails/39340-Blacow-Rd-Fremont-CA-94538/25043842_zpid/,"$1,050,000",Fremont,94538,Single Family,1959,"Forced air, Gas",Central,0,$648,4,2,7 days,"1,078",37,"$1,089,242","$3,300/mo",9,0.2 mi,7,0.6 mi,7,0.6 mi,fremont-ca
"1,008",https://www.zillow.com/homedetails/37461-Parish-Cir-2E-Fremont-CA-94536/25015108_zpid/,"$578,000",Fremont,94536,Condo,1989,Baseboard,Wall,0,$573,2,2,8 days,802,43,"$583,890","$2,550/mo",8,1.2 mi,7,0.3 mi,9,0.7 mi,fremont-ca
"1,460",https://www.zillow.com/homedetails/35935-Killorglin-Cmn-Fremont-CA-94536/25020590_zpid/,"$1,100,000",Fremont,94536,Single Family,1989,Gas,None,0,$753,3,3,15 days,"2,465",103,"$1,136,131","$3,200/mo",8,0.9 mi,7,1.7 mi,9,1.9 mi,fremont-ca
"1,207",https://www.zillow.com/homedetails/644-Praderia-Cir-Fremont-CA-94539/25023914_zpid/,"$999,000",Fremont,94539,Townhouse,1988,Forced air,Central,0,$828,2,2,59 days,"2,278",68,"$1,022,402","$3,400/mo",9,0.5 mi,9,2 mi,10,1.7 mi,fremont-ca
"1,433",https://www.zillow.com/community/locale-at-state-street/2078589712_zpid/,"$878,000+",Fremont,94538,Condo,No Data,"Forced air, Gas",Central,0,0,3,2,337,10,68,"$1,022,402","$3,400/mo",9,0.5 mi,9,2 mi,10,1.7 mi,fremont-ca
"1,821",https://www.zillow.com/homedetails/745-Maya-Ct-Fremont-CA-94539/25025767_zpid/,"$1,588,000",Fremont,94539,Single Family,1971,Forced air,No Data,0,$872,3,2,18 days,"1,586",33,"$1,613,776","$4,603/mo",10,0.7 mi,8,4.3 mi,9,4.2 mi,fremont-ca
"2,126",https://www.zillow.com/community/boulevard-heights/2077827318_zpid/,"$1,049,990+",Fremont,94538,Townhouse,No Data,No Data,No Data,0,$494,3,4,130,3,33,"$1,613,776","$4,603/mo",10,0.7 mi,8,4.3 mi,9,4.2 mi,fremont-ca
"2,495",https://www.zillow.com/homedetails/105-E-St-Fremont-CA-94536/2087568338_zpid/,"$1,560,000",Fremont,94536,Single Family,2020,Gas,Central,0,$625,4,4,30 days,"3,213",54,"$1,586,281","$2,700/mo",8,0.1 mi,7,1.7 mi,9,1.7 mi,fremont-ca
797,https://www.zillow.com/homedetails/159-Coleridge-Ter-Fremont-CA-94538/2097499529_zpid/,"$98,000",Fremont,94538,Mobile / Manufactured,No Data,No Data,No Data,0,0,2,1,42 days,"2,283",46,"$347,551","$2,350/mo",8,0.5 mi,8,1.1 mi,9,0.9 mi,fremont-ca
968,https://www.zillow.com/homedetails/42944-Corte-Verde-Fremont-CA-94539/25021427_zpid/,"$749,000",Fremont,94539,Townhouse,1971,"Forced air, Gas",None,0,$774,2,2,53 days,"1,735",32,"$799,693","$2,800/mo",9,1.1 mi,9,1.3 mi,10,0.8 mi,fremont-ca
,https://www.zillow.com/homedetails/1298-Niles-Canyon-Rd-Fremont-CA-94536/2090717822_zpid/,"$379,000",Fremont,94536,Vacant Land,No Data,No Data,No Data,No,0,3,0,939 days,"2,138",30,"$799,693","$2,800/mo",9,1.1 mi,9,1.3 mi,10,0.8 mi,fremont-ca
"10,725",https://www.zillow.com/homedetails/190-Sea-Cliff-Ave-San-Francisco-CA-94121/15088685_zpid/,"$25,000,000",San Francisco,94121,Single Family,1913,"Forced air, Gas",Central,0,"$2,331",4,6.5,4 days,"9,974",632,"$11,425,617","$13,500/mo",9,0.5 mi,8,0.5 mi,8,0.7 mi,san-francisco-ca
"11,635",https://www.zillow.com/homedetails/2799-Broadway-St-San-Francisco-CA-94115/2082359386_zpid/,"$37,000,000",San Francisco,94115,Single Family,No Data,Gas,No Data,0,"$3,180",6,9,19 days,"20,869",522,"$36,041,452","$24,199/mo",2,0.4 mi,9,1.2 mi,7,0.7 mi,san-francisco-ca
"1,166",https://www.zillow.com/homedetails/2335-30th-Ave-San-Francisco-CA-94116/15120701_zpid/,"$1,095,000",San Francisco,94116,Single Family,1926,"Forced air, Gas",Central,0,$939,3,2,2 days,"2,398",204,"$1,361,146","$4,000/mo",8,0.4 mi,9,0.7 mi,7,0.5 mi,san-francisco-ca
"2,079",https://www.zillow.com/homedetails/655-Goettingen-St-San-Francisco-CA-94134/15171797_zpid/,"$989,000",San Francisco,94134,Single Family,1924,No Data,No Data,0,$476,4,2,2 days,"1,805",190,"$1,055,257","$4,200/mo",6,0.3 mi,3,0.3 mi,6,0.2 mi,san-francisco-ca
"1,000",https://www.zillow.com/homedetails/163-Naples-St-San-Francisco-CA-94112/15168030_zpid/,"$749,000",San Francisco,94112,Single Family,1918,"Forced air, Gas",Central,0,$749,3,1,3 days,"3,099",188,"$1,064,423","$3,450/mo",5,0.5 mi,3,0.3 mi,3,0.4 mi,san-francisco-ca
"1,180",https://www.zillow.com/homedetails/3601-Ortega-St-San-Francisco-CA-94122/15113951_zpid/,"$995,000",San Francisco,94122,Single Family,1945,No Data,No Data,0,$843,2,1,3 days,"1,803",114,"$1,276,864","$4,000/mo",10,0.1 mi,9,0.3 mi,7,1.3 mi,san-francisco-ca
"7,440",https://www.zillow.com/homedetails/150-Glenbrook-Ave-San-Francisco-CA-94114/15130078_zpid/,"$22,000,000",San Francisco,94114,Single Family,2018,Gas,Central,0,"$2,957",6,7.5,37 days,"22,060",663,"$21,147,244","$12,224/mo",9,0.4 mi,6,0.5 mi,5,0.7 mi,san-francisco-ca
"6,902",https://www.zillow.com/homedetails/224-Sea-Cliff-Ave-San-Francisco-CA-94121/15088697_zpid/,"$17,500,000",San Francisco,94121,Single Family,1926,"Forced air, Gas",Central,0,"$2,535",6,7,5 days,"4,590",106,"$17,323,232","$13,500/mo",9,0.5 mi,8,0.5 mi,8,0.7 mi,san-francisco-ca
"7,039",https://www.zillow.com/homedetails/435-Marina-Blvd-San-Francisco-CA-94123/15069609_zpid/,"$25,000,000",San Francisco,94123,Single Family,1986,Forced air,Central,0,"$3,552",5,7.5,64 days,"16,994",442,"$23,528,158","$16,791/mo",7,1 mi,9,0.2 mi,7,1 mi,san-francisco-ca
"1,525",https://www.zillow.com/homedetails/1770-26th-Ave-San-Francisco-CA-94122/15111040_zpid/,"$1,195,000",San Francisco,94122,Single Family,1932,"Forced air, Gas",Central,0,$784,3,2,3 days,"2,527",229,"$1,413,094","$4,200/mo",9,0.7 mi,10,0.4 mi,7,0.5 mi,san-francisco-ca
